4308433;-29.37836186;-52.12460424
4308458;-28.90881998;-53.29452865
3158805;-20.880059;-45.04594482
5217203;-16.37026295;-51.84712686
5217302;-15.82594939;-49.03020955
3158953;-19.391588;-42.50442109
3160306;-16.527473;-40.26651441
5221007;-16.04829566;-49.60844934
3161106;-15.8582655;-44.88961334
3161502;-20.908901;-42.82695337
3106101;-21.971414;-43.45309564
3106200;-19.91805968;-43.95031142
4309605;-27.5869665;-54.30097414
3162906;-21.5875785;-42.94002838
3162922;-20.0626535;-44.24895862
5105234;-15.44918127;-57.71898538
5105259;-13.04714648;-56.18302231
4310009;-28.59366066;-53.21750839
4310207;-28.29748138;-53.91303617
3144607;-21.2103755;-45.26303028
3144656;-15.3142835;-41.70831327
4216354;-26.59594958;-48.7975374
4216255;-27.0872035;-53.60158179
4216404;-29.19419445;-49.82018767
3158300;-21.2596815;-45.51533275
3163300;-18.4003965;-41.38194127
4317251;-29.14954889;-51.72420951
3170479;-16.0981655;-46.31195685
3170503;-20.3325655;-42.73900402
5221452;-13.42622395;-48.71925478
2608107;-7.853848299;-35.59858845
4311791;-29.5456865;-51.54715668
4311809;-28.48643567;-52.30524379
3170800;-17.41706991;-44.62902414
3170909;-15.6374595;-43.95926561
3124906;-20.9984405;-42.24556196
3171105;-19.6164895;-48.32773679
4219176;-26.94521226;-51.73194441
4219200;-27.4022;-49.38937118
4219309;-26.98811699;-51.13425809
3530201;-22.34496014;-52.02933017
3530300;-20.82870506;-49.5054496
4313375;-29.84816709;-51.29286608
3544905;-20.82498459;-47.84539263
2509503;-7.09111353;-35.93845264
3103603;-21.9009355;-44.23867356
3157377;-16.0459175;-41.81723186
2108207;-4.656253889;-44.55114784
2108256;-2.987443022;-45.42909232
2303709;-3.770129153;-38.78931835
3127800;-16.4739085;-43.02638847
3128006;-18.855908;-42.86390232
4313706;-27.94253818;-53.40474501
4314100;-28.2667825;-52.4782158
4314175;-31.84727872;-53.66981382
3159407;-21.589235;-43.9406416
2310951;-4.258133616;-40.57042756
4314407;-31.561417;-52.34198294
4314423;-29.45924831;-51.09050875
4316006;-29.63610169;-50.56968951
3132404;-22.4394165;-45.44022794
4316402;-30.37699402;-55.19430709
4316451;-29.06865075;-53.27273109
4311239;-29.50435403;-53.04750399
2701357;-8.885466183;-35.56130297
4316808;-29.64906061;-52.4015125
4316972;-30.37116849;-54.10983443
4316907;-29.77748976;-53.77046944
4315453;-29.11467131;-52.07484303
4317301;-33.18804569;-53.063729
4318614;-29.55423521;-51.48364304
4318622;-28.67044328;-49.96890917
4318804;-31.25265681;-52.12910164
4318903;-28.3903481;-54.93717245
5006200;-22.06940379;-53.44033085
5006309;-19.55369717;-51.35759976
3158201;-18.208134;-42.36261019
4319125;-29.47734249;-53.88755548
4319158;-28.70616475;-54.53462018
4321451;-29.465784;-51.76942675
1715507;-10.66016121;-48.87840328
4319752;-29.38633754;-51.37082392
4319802;-29.69254191;-54.7160166
4113403;-23.01927191;-50.69892872
4320800;-28.88865368;-52.56434628
4313086;-28.99660964;-51.3273125
4127403;-24.18406219;-54.06174342
4322905;-27.57315573;-52.01922139
4321907;-27.42704933;-53.93393932
2200806;-7.235502224;-44.21217574
4322202;-29.01002306;-54.00052587
3201001;-18.47389829;-40.37351163
3201159;-20.10724545;-41.29420141
3201209;-20.78489229;-41.19751741
3201308;-20.30726332;-40.44151067
3201605;-18.46080948;-39.8650111
3201704;-20.37578026;-41.27362471
3201803;-20.5866238;-41.73335407
4322327;-31.4881772;-52.12738679
4322400;-29.80369354;-56.81619089
4322509;-28.36618387;-50.87214762
4116307;-23.1311501;-51.72884346
2201572;-7.384086638;-40.97524883
4323408;-28.57470241;-52.13299987
2807204;-10.56187625;-37.12703374
1703883;-7.037275581;-48.37511454
4323804;-29.81085197;-50.07620531
1400050;3.100732096;-62.61304061
1400027;3.724796757;-61.81025536
4315172;-28.75368509;-51.48403793
4315206;-29.02996607;-52.13240901
2306553;-3.066456135;-39.87852517
1100155;-10.51398386;-62.01266828
1101450;-12.3128463;-61.42908609
1100189;-11.86287221;-60.81012512
1101468;-13.01046007;-61.73651516
1100205;-8.983964918;-63.99015088
1100254;-11.19367834;-61.84795298
3144359;-19.175836;-42.32560776
1101807;-10.35916724;-62.07020791
1507151;-5.681666016;-48.73135139
1701051;-6.422931061;-47.89906689
2402105;-6.238311462;-36.2004104
2404903;-5.801436553;-37.91092855
1702554;-5.522931195;-47.92362718
2402808;-6.35970893;-36.20614482
3146206;-18.0321425;-41.29740695
3538006;-22.88708126;-45.46573588
3538105;-21.20329004;-48.91243992
2403301;-6.13062514;-38.30188075
2406403;-6.001335421;-35.85095036
4207759;-26.85561689;-53.33965434
4207809;-27.02966757;-51.9093287
3147907;-20.7268555;-46.56079772
2604304;-7.727158323;-39.20110255
3146404;-18.90336;-45.56533686
3146503;-20.3979315;-45.68187333
3146701;-21.44140482;-42.33862583
3147956;-16.088187;-44.10061856
3148004;-18.636014;-46.10529098
4110656;-24.43299713;-53.35308317
2800506;-10.78854524;-37.3225913
2305100;-4.253704305;-38.92941891
2407500;-5.453721702;-35.38596565
2407906;-6.428038964;-35.80909642
2408102;-5.801968963;-35.2184529
4214706;-26.63008674;-49.35768813
2408706;-5.780772113;-37.11088382
2506301;-6.888480546;-35.44297525
3510104;-21.34028652;-48.62430076
4119004;-25.84525524;-53.76397695
2410900;-5.819423592;-35.84720164
1507466;-0.868817021;-47.96311331
2412609;-5.93309641;-35.76274338
2708501;-9.234887812;-35.64694369
2933000;-11.40259493;-39.44785952
2413607;-5.77226646;-37.97887515
2108009;-6.654623953;-44.21005514
3306206;-22.37074654;-43.59359819
3306305;-22.52346785;-44.09029982
3305554;-22.75231336;-43.70576906
3305109;-22.7853575;-43.36671499
3303203;-22.82034749;-43.42797589
3301702;-22.64305374;-43.30216632
3152204;-15.746902;-43.07277931
3152303;-20.666295;-43.07316891
4101200;-25.29615643;-48.70404777
4102307;-25.48748471;-49.68401252
4102406;-23.15346766;-50.33849744
4102505;-24.07332282;-52.01096224
3152709;-21.116424;-44.07746351
3152808;-19.275347;-48.96054736
3152907;-20.783467;-46.87642956
4312617;-28.40255795;-51.20314907
3153202;-18.7131045;-44.073754
3153301;-18.6256935;-43.58153145
2905602;-15.44154401;-39.48042897
2905701;-12.66678781;-38.22513478
2905800;-14.0010826;-39.17209897
2905909;-9.499094379;-43.23771863
2906006;-10.28150461;-40.72666149
2906105;-13.09977928;-44.21634694
2210656;-4.930342562;-41.79711177
4103370;-24.15791909;-53.53551552
4113429;-24.07430369;-51.63365617
4105102;-22.79436685;-51.55748302
4300307;-27.64642925;-54.7875224
4302055;-27.48482621;-52.63387828
2407104;-5.943286735;-35.42758266
4109757;-25.15288875;-53.02312272
4109807;-23.22829014;-51.04941035
2407203;-5.231752173;-36.46685311
4110078;-24.43978581;-50.75019325
4110102;-25.22460195;-50.65300617
3158904;-20.049974;-41.8997555
4110706;-25.4883751;-50.83195248
4110805;-24.35832159;-52.08027533
2309300;-4.711456111;-40.54812898
2408904;-6.710869418;-36.63082986
4110953;-25.13629494;-54.35474509
4111100;-23.71530905;-52.00943415
4111209;-25.98446301;-52.84939924
4111258;-25.11164559;-49.51776106
4111407;-24.99649224;-50.85663342
4111506;-24.28112939;-51.62535363
4112504;-24.21041096;-51.79647235
4112603;-22.57714555;-52.07342929
4112751;-24.4130987;-53.41988195
4112801;-23.43854051;-49.9068076
4112900;-23.4715003;-50.21521231
4112959;-24.40800387;-52.8550551
4115507;-23.75383754;-51.65422757
4115606;-25.33357544;-53.89321474
4115739;-24.69613291;-52.22057159
3162203;-20.534608;-46.4230429
4320008;-29.82261579;-51.12776571
4113304;-25.30999589;-52.33848425
3160959;-19.5144115;-42.03492464
3161007;-19.8789015;-42.95953724
3161056;-18.5683815;-41.45191016
4113452;-25.24965208;-53.53399433
2413557;-6.14228438;-37.99336894
4113502;-22.97129729;-53.07703259
4115002;-22.73706831;-53.05828122
4115200;-23.40594546;-51.96095756
2413102;-6.042626942;-35.69764915
3161908;-19.7974815;-43.30494514
3125507;-18.088458;-43.33739329
3162005;-21.9039425;-45.6111921
4115408;-26.24537455;-53.12329782
4115457;-25.12289655;-52.22776456
4116000;-22.9915207;-51.49052611
4116059;-25.10750108;-54.26215614
4116208;-25.50847775;-48.82974164
4116604;-23.33608854;-50.70385612
4117206;-23.42362634;-53.07183715
4304606;-29.91373693;-51.17754957
3167301;-21.1456605;-43.2047021
4119400;-24.44311343;-50.00376233
4119509;-25.4685725;-49.05328199
4119608;-24.67476882;-51.80081413
4119707;-23.09102389;-52.96610181
4119905;-25.13916877;-49.99298743
4119954;-25.64767305;-48.46545002
4101408;-23.57752817;-51.39387094
4120101;-25.52755663;-49.88753542
4120150;-25.59140365;-52.37555909
4102000;-24.44480288;-53.57857748
4102109;-23.23658964;-51.69483428
4120333;-23.02741268;-51.4039255
2603108;-8.507526895;-36.27425725
